time_ms,event,duration(ms),copyKind,data_B,streamId
17205,60,0,-1,0,157
17206,59,0,-1,0,157
17207,116,0,-1,0,156
17209,60,0,-1,0,157
17209,59,0,-1,0,157
17204,92,0,-1,0,82
17214,101,1,-1,0,74
17237,111,17,-1,0,86
17233,116,0,-1,0,165
17234,60,0,-1,0,166
17235,59,0,-1,0,166
17237,116,0,-1,0,165
17238,60,0,-1,0,166
17239,59,0,-1,0,166
17241,116,0,-1,0,165
17242,60,0,-1,0,166
17243,59,0,-1,0,166
17245,116,0,-1,0,165
17246,60,0,-1,0,166
17247,59,0,-1,0,166
17249,116,0,-1,0,165
17250,60,0,-1,0,166
17252,59,0,-1,0,166
17253,116,0,-1,0,165
17255,60,0,-1,0,166
17255,59,0,-1,0,166
17257,116,0,-1,0,165
17241,82,0,-1,0,74
17257,38,20,-1,0,82
17284,111,17,-1,0,82
17321,23,0,-1,0,147
17306,38,22,-1,0,82
17307,92,0,-1,0,86
17341,117,0,-1,0,86
17340,5,0,-1,0,78
17347,98,0,-1,0,82
17373,24,4,-1,0,82
17385,28,0,-1,0,82
17372,92,0,-1,0,86
17393,102,6,-1,0,82
17419,82,0,-1,0,82
17429,7,0,-1,0,90
17429,5,0,-1,0,74
17429,10,0,-1,0,78
17430,8,0,-1,0,98
17431,8,0,-1,0,94
17432,5,0,-1,0,70
17435,8,0,-1,0,74
17436,8,0,-1,0,86
17436,5,0,-1,0,98
17437,8,0,-1,0,98
17437,5,0,-1,0,70
17486,9,0,-1,0,78
17487,5,0,-1,0,78
17487,5,0,-1,0,78
17488,7,0,-1,0,70
17488,5,0,-1,0,70
17488,8,0,-1,0,70
17488,10,0,-1,0,86
17489,11,0,-1,0,94
17490,9,0,-1,0,74
17490,8,0,-1,0,94
17491,8,0,-1,0,74
17492,11,0,-1,0,70
17493,10,0,-1,0,82
17494,8,0,-1,0,90
17494,8,0,-1,0,98
17495,12,0,-1,0,74
17496,5,0,-1,0,94
17496,13,0,-1,0,70
17504,36,3,-1,0,70
17500,5,0,-1,0,82
17503,8,0,-1,0,74
17507,11,0,-1,0,70
17513,8,0,-1,0,86
17513,8,0,-1,0,82
17529,11,0,-1,0,78
17528,10,0,-1,0,70
17538,5,0,-1,0,70
17539,5,0,-1,0,82
17539,5,0,-1,0,86
17539,10,0,-1,0,82
17540,10,0,-1,0,78
17540,11,0,-1,0,74
17541,10,0,-1,0,90
17620,8,0,-1,0,82
17716,11,0,-1,0,94
17717,5,0,-1,0,74
17717,5,0,-1,0,98
17718,5,0,-1,0,90
17718,5,0,-1,0,98
17718,8,0,-1,0,74
17718,10,0,-1,0,82
17736,5,1,-1,0,74
17736,8,0,-1,0,78
17736,5,0,-1,0,94
17736,5,0,-1,0,78
17736,5,0,-1,0,86
17736,8,0,-1,0,78
17758,35,2,-1,0,70
17779,39,1,-1,0,70
17785,34,1,-1,0,70
17790,10,0,-1,0,70
17800,31,1,-1,0,70
17812,62,3,-1,0,70
17819,62,6,-1,0,70
17738,11,0,-1,0,98
17839,35,0,-1,0,70
17740,10,0,-1,0,90
17740,11,0,-1,0,82
17744,5,0,-1,0,78
17744,5,0,-1,0,82
17746,10,0,-1,0,78
17746,19,2,-1,0,94
17788,31,1,-1,0,94
17811,34,2,-1,0,94
17826,36,0,-1,0,94
17840,32,0,-1,0,94
17855,34,0,-1,0,94
17866,14,0,-1,0,94
17876,39,0,-1,0,94
17843,14,0,-1,0,70
17877,31,0,-1,0,94
17846,39,0,-1,0,70
17749,11,0,-1,0,98
17883,32,0,-1,0,94
17850,72,0,-1,0,70
17890,67,0,-1,0,94
17851,83,0,-1,0,70
17891,70,0,-1,0,94
17891,81,0,-1,0,94
17891,81,0,-1,0,94
17892,82,0,-1,0,94
17751,14,0,-1,0,82
17751,19,2,-1,0,86
17754,16,0,-1,0,74
17758,36,3,-1,0,74
17787,36,3,-1,0,86
17794,32,0,-1,0,86
17794,33,4,-1,0,86
17752,5,0,-1,0,78
17896,6,0,-1,0,94
17752,16,0,-1,0,78
17815,34,2,-1,0,82
17799,34,2,-1,0,74
17823,31,0,-1,0,86
17804,36,1,-1,0,74
17762,14,0,-1,0,90
17806,31,3,-1,0,74
17832,32,0,-1,0,86
17798,14,0,-1,0,78
17790,39,2,-1,0,90
17842,31,1,-1,0,86
17800,32,0,-1,0,78
17832,36,0,-1,0,74
17832,31,1,-1,0,74
17811,31,3,-1,0,78
17844,31,1,-1,0,74
17853,34,1,-1,0,74
17856,39,0,-1,0,74
17857,31,0,-1,0,74
17865,14,0,-1,0,70
17865,31,0,-1,0,70
17859,36,0,-1,0,86
17860,31,0,-1,0,86
17861,62,6,-1,0,86
17871,83,0,-1,0,70
17869,31,0,-1,0,86
17877,34,0,-1,0,86
17881,35,0,-1,0,74
17855,32,0,-1,0,78
17863,34,1,-1,0,78
17885,34,0,-1,0,74
17882,14,0,-1,0,86
17867,31,0,-1,0,78
17867,62,4,-1,0,78
17870,14,0,-1,0,90
17885,32,0,-1,0,86
17878,35,0,-1,0,90
17885,14,0,-1,0,78
17882,34,0,-1,0,90
17896,39,0,-1,0,78
17897,67,0,-1,0,74
17885,36,0,-1,0,90
17901,31,0,-1,0,78
17888,34,0,-1,0,90
17888,36,0,-1,0,90
17905,31,0,-1,0,78
17888,66,3,-1,0,90
17892,68,0,-1,0,90
17909,66,4,-1,0,78
17914,36,0,-1,0,78
17843,31,1,-1,0,98
17893,81,0,-1,0,86
17852,35,1,-1,0,98
17915,70,0,-1,0,78
17893,80,0,-1,0,90
17916,77,0,-1,0,78
17861,14,0,-1,0,98
17901,87,1,-1,0,74
17870,14,0,-1,0,98
17917,79,0,-1,0,78
17879,31,0,-1,0,98
17882,36,0,-1,0,98
17842,14,0,-1,0,82
17898,82,0,-1,0,86
17885,14,0,-1,0,98
17888,35,0,-1,0,98
17892,36,0,-1,0,98
17893,73,0,-1,0,98
17854,32,0,-1,0,82
17893,79,0,-1,0,98
17860,32,0,-1,0,82
17868,36,0,-1,0,82
17894,81,0,-1,0,98
17877,14,0,-1,0,70
17906,96,2,-1,0,94
17878,82,0,-1,0,70
17912,103,0,-1,0,94
17913,83,0,-1,0,94
17936,83,0,-1,0,78
17879,31,0,-1,0,70
17887,90,0,-1,0,70
17889,96,6,-1,0,70
17909,34,0,-1,0,74
17909,102,0,-1,0,74
17912,82,0,-1,0,74
17913,96,2,-1,0,74
17919,82,0,-1,0,74
17920,32,0,-1,0,74
17922,102,0,-1,0,74
17926,82,0,-1,0,74
17947,31,0,-1,0,90
17947,31,0,-1,0,74
17947,96,6,-1,0,74
17947,14,0,-1,0,70
17953,32,0,-1,0,78
17955,101,0,-1,0,70
17963,102,0,-1,0,78
17970,14,0,-1,0,78
17971,82,0,-1,0,78
17955,101,0,-1,0,90
17959,82,0,-1,0,90
17964,14,0,-1,0,70
17964,90,0,-1,0,74
17965,31,0,-1,0,74
17972,34,0,-1,0,74
17974,88,0,-1,0,70
17975,82,0,-1,0,70
17967,83,0,-1,0,90
17982,82,0,-1,0,74
17988,103,0,-1,0,78
17982,102,0,-1,0,74
17968,96,6,-1,0,90
17987,32,0,-1,0,74
17991,96,3,-1,0,78
18013,82,0,-1,0,94
17994,31,0,-1,0,78
17992,89,1,-1,0,74
18000,89,1,-1,0,78
18044,34,0,-1,0,86
18056,103,0,-1,0,86
18029,102,0,-1,0,90
18062,103,0,-1,0,86
18040,88,0,-1,0,90
18015,31,0,-1,0,82
18016,31,1,-1,0,70
18016,90,0,-1,0,98
18018,107,6,-1,0,74
18054,103,0,-1,0,70
18029,102,1,-1,0,74
18030,101,1,-1,0,78
18075,32,0,-1,0,86
18075,107,7,-1,0,86
18044,82,0,-1,0,78
18095,103,0,-1,0,86
18097,82,0,-1,0,86
18041,90,0,-1,0,74
18074,82,0,-1,0,90
18047,32,0,-1,0,78
18050,34,1,-1,0,74
18037,70,0,-1,0,82
18075,31,2,-1,0,90
18047,103,0,-1,0,94
18069,14,0,-1,0,78
18030,103,0,-1,0,98
18071,82,0,-1,0,78
18105,103,0,-1,0,90
18085,94,1,-1,0,102
18030,82,0,-1,0,98
18092,60,0,-1,0,102
18066,94,0,-1,0,138
18180,82,0,-1,0,94
18068,94,0,-1,0,138
18041,82,0,-1,0,82
18033,34,0,-1,0,98
18072,59,0,-1,0,147
18070,90,0,-1,0,74
18125,94,0,-1,0,157
18127,59,0,-1,0,156
18115,60,0,-1,0,120
18047,82,0,-1,0,82
18134,103,0,-1,0,70
18134,31,3,-1,0,70
18078,101,0,-1,0,78
18147,82,0,-1,0,70
18085,103,0,-1,0,78
18052,31,0,-1,0,82
18137,89,2,-1,0,86
18219,96,8,-1,0,94
18151,102,3,-1,0,70
18112,82,0,-1,0,74
18057,102,0,-1,0,82
18059,82,0,-1,0,98
18235,83,4,-1,0,94
18136,90,2,-1,0,90
18168,94,0,-1,0,102
18168,59,0,-1,0,103
18062,14,0,-1,0,82
18120,107,9,-1,0,74
18066,34,0,-1,0,82
18068,90,0,-1,0,98
18071,103,0,-1,0,82
18077,103,0,-1,0,98
18171,60,0,-1,0,103
18249,102,6,-1,0,94
18134,60,0,-1,0,139
18188,107,9,-1,0,86
18197,14,0,-1,0,86
18143,14,0,-1,0,78
18072,90,0,-1,0,82
18197,59,0,-1,0,156
18173,59,0,-1,0,102
18174,94,0,-1,0,102
18077,101,0,-1,0,82
18136,59,0,-1,0,138
18199,59,0,-1,0,156
18137,60,0,-1,0,138
18199,59,0,-1,0,157
18094,90,0,-1,0,98
18174,94,0,-1,0,103
18138,60,0,-1,0,138
18321,14,0,-1,0,94
18138,60,0,-1,0,139
18147,94,0,-1,0,147
18201,60,0,-1,0,157
18118,82,0,-1,0,98
18202,60,0,-1,0,121
18201,60,0,-1,0,156
18120,32,0,-1,0,98
18120,107,7,-1,0,98
18193,99,0,-1,0,70
18141,82,0,-1,0,74
18140,103,0,-1,0,98
18204,60,0,-1,0,120
18227,38,20,-1,0,70
18110,14,0,-1,0,82
18322,60,0,-1,0,112
18111,96,6,-1,0,82
18159,114,38,-1,0,74
18142,59,0,-1,0,129
18259,98,0,-1,0,70
18128,82,0,-1,0,82
18219,83,5,-1,0,74
18265,82,0,-1,0,70
18205,94,0,-1,0,156
18154,89,4,-1,0,78
18326,94,0,-1,0,111
18132,14,0,-1,0,82
18237,82,0,-1,0,74
18133,96,3,-1,0,82
18327,94,0,-1,0,112
18213,83,5,-1,0,86
18170,92,0,-1,0,78
18159,83,2,-1,0,98
18330,94,0,-1,0,111
18279,82,0,-1,0,90
18276,82,0,-1,0,86
18167,102,3,-1,0,98
18290,98,0,-1,0,90
18143,107,6,-1,0,82
18333,89,5,-1,0,94
18287,92,0,-1,0,86
18294,82,0,-1,0,86
18202,102,4,-1,0,98
18173,34,1,-1,0,82
18382,29,0,-1,0,94
18186,82,0,-1,0,82
18220,94,0,-1,0,130
18414,114,6,-1,0,94
18186,59,0,-1,0,166
18191,60,0,-1,0,165
18192,90,0,-1,0,82
18199,14,0,-1,0,82
18202,83,2,-1,0,82
18226,59,0,-1,0,130
18227,82,0,-1,0,98
18245,90,6,-1,0,98
18291,38,22,-1,0,98
18254,94,0,-1,0,165
18254,60,0,-1,0,166
18256,94,0,-1,0,165
18257,60,0,-1,0,166
18258,59,0,-1,0,166
18261,94,0,-1,0,165
18273,90,5,-1,0,82
18333,82,0,-1,0,82
18334,15,0,-1,0,98
18297,5,0,-1,0,90
18298,5,0,-1,0,90
18361,105,0,-1,0,82
18304,15,0,-1,0,86
18305,105,0,-1,0,78
18335,15,0,-1,0,98
18335,15,0,-1,0,98
18421,5,0,-1,0,94
18421,5,0,-1,0,74
18422,7,0,-1,0,90
18423,8,0,-1,0,86
18423,8,0,-1,0,74
18423,11,0,-1,0,74
18424,5,0,-1,0,78
18425,8,0,-1,0,78
18425,8,0,-1,0,98
18425,10,0,-1,0,70
18426,5,0,-1,0,90
18426,8,0,-1,0,94
18426,5,0,-1,0,98
18426,5,0,-1,0,74
18427,5,0,-1,0,70
18427,8,0,-1,0,70
18432,8,0,-1,0,98
18432,5,0,-1,0,90
18521,11,0,-1,0,70
18568,5,0,-1,0,82
18569,8,0,-1,0,90
18569,8,0,-1,0,90
18569,8,0,-1,0,94
18570,9,0,-1,0,90
18571,13,0,-1,0,94
18573,8,0,-1,0,82
18573,8,0,-1,0,82
18572,8,0,-1,0,86
18573,8,0,-1,0,82
18573,5,0,-1,0,86
18574,9,0,-1,0,82
18575,8,0,-1,0,82
18577,5,0,-1,0,70
18577,5,0,-1,0,98
18577,12,0,-1,0,70
18578,11,0,-1,0,98
18586,11,0,-1,0,70
18589,29,0,-1,0,70
18582,11,0,-1,0,74
18582,5,0,-1,0,98
18586,8,0,-1,0,82
18587,8,0,-1,0,74
18601,10,0,-1,0,94
18607,8,0,-1,0,78
18618,5,0,-1,0,74
18618,5,0,-1,0,94
18618,5,0,-1,0,74
18618,5,0,-1,0,94
18619,11,0,-1,0,94
18619,11,0,-1,0,82
18623,5,0,-1,0,82
18623,8,0,-1,0,94
18625,5,0,-1,0,70
18627,10,0,-1,0,74
18629,11,0,-1,0,78
18674,5,0,-1,0,74
18674,5,0,-1,0,78
18718,5,1,-1,0,78
18741,5,0,-1,0,78
18741,35,4,-1,0,70
18764,14,0,-1,0,70
18781,39,1,-1,0,70
18744,8,0,-1,0,86
18790,14,0,-1,0,70
18745,5,0,-1,0,82
18791,57,6,-1,0,70
18747,5,0,-1,0,90
18748,10,0,-1,0,94
18748,10,0,-1,0,90
18748,5,0,-1,0,86
18811,16,0,-1,0,70
18817,34,0,-1,0,70
18749,5,0,-1,0,98
18749,8,0,-1,0,90
18749,8,0,-1,0,90
18749,16,0,-1,0,90
18749,16,0,-1,0,90
18838,32,0,-1,0,70
18840,35,0,-1,0,70
18759,14,0,-1,0,98
18780,35,4,-1,0,90
18749,14,0,-1,0,74
18749,18,0,-1,0,86
18790,14,0,-1,0,98
18796,34,2,-1,0,94
18844,62,2,-1,0,70
18796,34,2,-1,0,90
18760,5,0,-1,0,74
18805,32,0,-1,0,94
18752,35,4,-1,0,82
18802,31,2,-1,0,98
18785,36,3,-1,0,86
18850,67,0,-1,0,70
18780,35,4,-1,0,78
18790,31,1,-1,0,86
18821,57,3,-1,0,94
18821,32,0,-1,0,98
18851,67,0,-1,0,70
18801,36,1,-1,0,86
18792,32,0,-1,0,82
18851,70,0,-1,0,70
18851,73,0,-1,0,70
18799,35,2,-1,0,82
18851,75,0,-1,0,70
18818,36,1,-1,0,86
18821,14,0,-1,0,74
18821,14,0,-1,0,86
18841,32,0,-1,0,90
18821,31,0,-1,0,78
18849,35,1,-1,0,98
18852,82,0,-1,0,70
18828,36,0,-1,0,86
18852,84,0,-1,0,70
18837,34,1,-1,0,74
18828,36,0,-1,0,82
18837,34,1,-1,0,86
18857,36,0,-1,0,90
18840,14,0,-1,0,86
18839,36,0,-1,0,82
18856,34,0,-1,0,98
18842,32,0,-1,0,82
18852,31,0,-1,0,74
18850,35,1,-1,0,82
18856,34,0,-1,0,74
18874,34,0,-1,0,90
18875,35,0,-1,0,90
18866,36,0,-1,0,98
18857,35,0,-1,0,86
18866,35,0,-1,0,74
18874,34,0,-1,0,98
18879,35,0,-1,0,90
18879,14,0,-1,0,90
18880,32,0,-1,0,90
18867,31,0,-1,0,86
18879,34,0,-1,0,98
18877,32,0,-1,0,74
18885,36,0,-1,0,94
18877,31,0,-1,0,78
18880,62,2,-1,0,74
18882,35,0,-1,0,74
18890,67,0,-1,0,94
18859,32,0,-1,0,82
18882,35,0,-1,0,78
18890,71,0,-1,0,94
18883,32,0,-1,0,86
18890,75,0,-1,0,94
18886,36,0,-1,0,86
18876,36,0,-1,0,82
18882,35,0,-1,0,90
18857,82,2,-1,0,70
18890,36,0,-1,0,86
18890,83,0,-1,0,94
18879,36,0,-1,0,82
18890,70,0,-1,0,74
18890,74,0,-1,0,74
18890,70,0,-1,0,78
18891,71,0,-1,0,86
18890,73,0,-1,0,78
18889,36,0,-1,0,90
18860,96,2,-1,0,70
18890,67,0,-1,0,90
18891,82,0,-1,0,74
18886,36,0,-1,0,82
18891,80,0,-1,0,74
18892,81,0,-1,0,86
18892,82,0,-1,0,86
18891,75,0,-1,0,90
18895,6,0,-1,0,94
18895,82,2,-1,0,94
18891,80,0,-1,0,90
18890,5,0,-1,0,98
18892,85,0,-1,0,74
18892,82,0,-1,0,74
18890,78,0,-1,0,98
18890,81,0,-1,0,98
18894,81,0,-1,0,74
18892,86,1,-1,0,78
18896,6,0,-1,0,74
18899,89,0,-1,0,86
18900,89,0,-1,0,98
18898,83,0,-1,0,94
18904,103,0,-1,0,94
18945,31,0,-1,0,86
18945,83,0,-1,0,74
18945,90,0,-1,0,90
18948,34,0,-1,0,70
18946,96,2,-1,0,90
18948,101,0,-1,0,90
18962,96,5,-1,0,94
18968,90,0,-1,0,94
18948,101,0,-1,0,74
18957,83,0,-1,0,86
18951,82,0,-1,0,74
18971,34,0,-1,0,94
18958,34,0,-1,0,78
18954,96,6,-1,0,70
18951,14,0,-1,0,74
18958,32,0,-1,0,86
18955,96,2,-1,0,90
18960,102,0,-1,0,86
18978,14,0,-1,0,94
18979,32,0,-1,0,94
18964,82,0,-1,0,86
18978,34,0,-1,0,70
18980,96,6,-1,0,70
18958,32,0,-1,0,74
18960,34,0,-1,0,74
18960,101,0,-1,0,74
18988,31,0,-1,0,70
18989,96,3,-1,0,70
18964,82,0,-1,0,74
19026,82,0,-1,0,86
18999,82,0,-1,0,70
18999,96,6,-1,0,94
18984,82,0,-1,0,78
19009,96,6,-1,0,94
18985,14,0,-1,0,78
19016,82,0,-1,0,94
19050,103,0,-1,0,86
19052,82,0,-1,0,86
19021,14,0,-1,0,94
19001,82,0,-1,0,78
18983,31,0,-1,0,74
18991,34,0,-1,0,74
19054,96,5,-1,0,86
19007,103,0,-1,0,78
19008,32,0,-1,0,78
19012,88,0,-1,0,78
19052,103,0,-1,0,90
19053,96,3,-1,0,90
19058,89,1,-1,0,90
19071,83,1,-1,0,86
19087,34,2,-1,0,86
19109,82,0,-1,0,86
19072,34,1,-1,0,90
19051,102,3,-1,0,94
19075,14,0,-1,0,94
19014,14,0,-1,0,70
19109,31,1,-1,0,86
19016,107,7,-1,0,70
19123,90,1,-1,0,86
19036,14,0,-1,0,70
19038,14,0,-1,0,78
19144,83,1,-1,0,86
19039,82,0,-1,0,74
19122,34,4,-1,0,94
19101,96,9,-1,0,90
19163,14,0,-1,0,94
19039,90,1,-1,0,74
19147,59,0,-1,0,156
19041,32,0,-1,0,74
19066,14,0,-1,0,70
19150,60,0,-1,0,157
19062,14,0,-1,0,74
19153,60,0,-1,0,156
19152,94,1,-1,0,157
19022,96,2,-1,0,82
19025,101,0,-1,0,82
19032,103,0,-1,0,98
19162,103,0,-1,0,86
19114,94,1,-1,0,121
19069,94,0,-1,0,103
19064,59,0,-1,0,138
19065,94,0,-1,0,148
19120,60,0,-1,0,121
19230,101,7,-1,0,94
19121,101,0,-1,0,90
19033,102,0,-1,0,82
19033,96,2,-1,0,82
19070,60,0,-1,0,138
19053,83,0,-1,0,98
19069,101,0,-1,0,78
19037,82,0,-1,0,82
19075,14,0,-1,0,78
19079,103,0,-1,0,74
19055,32,0,-1,0,98
19079,83,2,-1,0,78
19038,32,0,-1,0,82
19089,101,2,-1,0,70
19223,14,0,-1,0,86
19103,103,0,-1,0,70
19103,14,0,-1,0,70
19045,82,0,-1,0,82
19315,59,0,-1,0,112
19116,82,0,-1,0,70
19124,82,0,-1,0,74
19317,94,0,-1,0,111
19098,14,0,-1,0,78
19146,103,0,-1,0,74
19227,60,0,-1,0,156
19320,60,0,-1,0,112
19227,59,0,-1,0,156
19228,60,0,-1,0,156
19227,94,0,-1,0,157
19196,94,0,-1,0,120
19322,59,0,-1,0,112
19151,60,0,-1,0,139
19152,94,0,-1,0,138
19151,59,0,-1,0,139
19152,60,0,-1,0,139
19230,59,0,-1,0,156
19325,94,0,-1,0,111
19153,60,0,-1,0,139
19326,59,0,-1,0,111
19154,94,0,-1,0,139
19201,59,0,-1,0,120
19327,88,2,-1,0,94
19120,102,3,-1,0,70
19202,59,0,-1,0,120
19203,94,0,-1,0,120
19158,60,0,-1,0,138
19136,58,0,-1,0,70
19203,59,0,-1,0,120
19158,82,0,-1,0,74
19136,94,0,-1,0,103
19303,82,0,-1,0,86
19138,60,0,-1,0,102
19205,94,0,-1,0,121
19138,59,0,-1,0,103
19138,60,0,-1,0,103
19208,89,5,-1,0,90
19254,82,0,-1,0,74
19213,83,5,-1,0,90
19314,98,0,-1,0,86
19225,99,0,-1,0,90
19259,90,6,-1,0,74
19266,99,0,-1,0,74
19141,59,0,-1,0,102
19274,82,0,-1,0,74
19117,107,7,-1,0,98
19290,98,0,-1,0,90
19130,96,8,-1,0,98
19142,94,0,-1,0,103
19120,102,1,-1,0,82
19143,59,0,-1,0,103
19134,59,0,-1,0,148
19144,88,2,-1,0,70
19140,59,0,-1,0,130
19144,96,7,-1,0,82
19136,94,0,-1,0,148
19137,94,0,-1,0,147
19152,14,0,-1,0,82
19216,83,5,-1,0,70
19154,14,0,-1,0,98
19155,59,0,-1,0,165
19228,114,6,-1,0,70
19158,90,0,-1,0,82
19157,114,32,-1,0,78
19210,82,0,-1,0,78
19222,99,0,-1,0,78
19190,111,7,-1,0,82
19179,14,0,-1,0,98
19193,82,0,-1,0,98
19214,14,0,-1,0,98
19219,94,0,-1,0,165
19220,59,0,-1,0,165
19221,60,0,-1,0,166
19219,94,0,-1,0,129
19219,59,0,-1,0,129
19223,59,0,-1,0,166
19221,59,0,-1,0,130
19223,60,0,-1,0,129
19224,94,0,-1,0,129
19227,82,0,-1,0,82
19240,90,5,-1,0,82
19279,14,0,-1,0,82
19311,98,0,-1,0,82
19308,82,0,-1,0,98
19234,15,0,-1,0,70
19324,5,1,-1,0,82
19298,5,0,-1,0,90
19289,105,0,-1,0,74
19318,15,0,-1,0,78
19328,15,0,-1,0,98
19328,105,0,-1,0,98
19405,105,0,-1,0,90
19416,15,0,-1,0,86
19416,5,0,-1,0,78
19418,7,0,-1,0,78
19418,8,0,-1,0,74
19419,8,0,-1,0,86
19421,8,0,-1,0,90
19421,5,0,-1,0,90
19422,8,0,-1,0,94
19422,5,0,-1,0,94
19425,8,0,-1,0,86
19426,5,0,-1,0,82
19426,8,0,-1,0,74
19426,5,0,-1,0,98
19426,8,0,-1,0,90
19426,5,0,-1,0,74
19426,8,0,-1,0,94
19426,5,0,-1,0,86
19470,11,0,-1,0,98
19470,5,0,-1,0,94
19470,8,0,-1,0,70
19471,5,0,-1,0,78
19471,9,0,-1,0,94
19472,11,0,-1,0,74
19475,10,0,-1,0,78
19498,5,0,-1,0,78
19499,8,0,-1,0,98
19499,8,0,-1,0,70
19549,5,0,-1,0,82
19549,5,0,-1,0,82
19548,5,0,-1,0,94
19548,10,0,-1,0,90
19549,11,0,-1,0,70
19549,5,0,-1,0,74
19551,10,0,-1,0,98
19552,10,0,-1,0,74
19553,5,0,-1,0,70
19553,8,0,-1,0,94
19553,10,0,-1,0,82
19553,11,0,-1,0,98
19554,10,0,-1,0,94
19555,13,0,-1,0,98
19590,8,0,-1,0,70
19567,8,0,-1,0,90
19576,10,0,-1,0,98
19577,10,0,-1,0,82
19579,5,0,-1,0,74
19590,8,0,-1,0,70
19580,8,0,-1,0,86
19580,8,0,-1,0,82
19580,11,0,-1,0,94
19581,5,0,-1,0,98
19585,8,0,-1,0,90
19590,10,0,-1,0,70
19586,10,0,-1,0,74
19587,11,0,-1,0,74
19589,5,0,-1,0,90
19619,10,0,-1,0,90
19733,5,0,-1,0,98
19733,5,0,-1,0,78
19750,34,2,-1,0,70
19774,39,1,-1,0,70
19735,5,0,-1,0,98
19735,11,0,-1,0,86
19793,11,0,-1,0,70
19736,11,0,-1,0,82
19737,5,0,-1,0,78
19737,5,0,-1,0,90
19768,35,4,-1,0,94
19791,14,0,-1,0,94
19810,32,0,-1,0,94
19740,5,0,-1,0,74
19817,31,1,-1,0,94
19829,14,0,-1,0,94
19741,5,0,-1,0,78
19794,5,0,-1,0,70
19845,35,0,-1,0,94
19856,36,0,-1,0,94
19866,14,0,-1,0,94
19796,32,0,-1,0,70
19803,11,0,-1,0,70
19872,62,2,-1,0,94
19879,36,0,-1,0,94
19879,73,0,-1,0,94
19806,31,0,-1,0,70
19812,14,0,-1,0,70
19821,36,0,-1,0,70
19830,36,0,-1,0,70
19833,34,0,-1,0,70
19743,5,0,-1,0,98
19743,8,0,-1,0,78
19883,87,1,-1,0,94
19837,31,0,-1,0,70
19746,15,0,-1,0,90
19750,16,0,-1,0,90
19754,16,0,-1,0,90
19754,38,20,-1,0,86
19840,39,0,-1,0,70
19744,18,0,-1,0,82
19784,14,0,-1,0,90
19786,32,0,-1,0,90
19775,35,4,-1,0,74
19797,14,0,-1,0,90
19844,67,0,-1,0,70
19785,31,1,-1,0,74
19807,5,0,-1,0,98
19800,32,0,-1,0,86
19800,33,7,-1,0,86
19797,31,2,-1,0,74
19795,36,1,-1,0,78
19797,31,2,-1,0,78
19823,14,0,-1,0,90
19810,35,2,-1,0,78
19845,80,0,-1,0,70
19845,81,0,-1,0,70
19824,57,6,-1,0,98
19845,84,0,-1,0,70
19844,35,1,-1,0,90
19846,39,0,-1,0,90
19824,32,0,-1,0,78
19850,34,0,-1,0,90
19834,14,0,-1,0,78
19847,32,0,-1,0,86
19845,80,0,-1,0,70
19851,35,0,-1,0,86
19852,14,0,-1,0,86
19847,32,0,-1,0,98
19859,34,0,-1,0,86
19869,35,0,-1,0,90
19870,39,0,-1,0,90
19852,31,0,-1,0,78
19869,35,0,-1,0,86
19860,34,0,-1,0,74
19861,14,0,-1,0,98
19862,62,6,-1,0,78
19870,35,0,-1,0,78
19874,62,2,-1,0,86
19871,32,0,-1,0,98
19878,32,0,-1,0,86
19874,14,0,-1,0,78
19875,31,0,-1,0,74
19877,35,0,-1,0,98
19885,67,0,-1,0,86
19877,62,2,-1,0,98
19881,36,0,-1,0,74
19874,36,0,-1,0,90
19852,88,0,-1,0,70
19884,67,0,-1,0,98
19884,68,0,-1,0,98
19884,36,0,-1,0,78
19886,79,0,-1,0,86
19880,39,0,-1,0,90
19884,70,0,-1,0,78
19884,74,0,-1,0,98
19885,75,0,-1,0,78
19886,77,0,-1,0,74
19886,80,0,-1,0,74
19884,70,0,-1,0,90
19886,82,0,-1,0,74
19887,82,0,-1,0,86
19886,81,0,-1,0,98
19885,82,0,-1,0,90
19885,80,0,-1,0,90
19886,82,0,-1,0,78
19889,87,6,-1,0,98
19889,81,0,-1,0,74
19890,32,0,-1,0,94
19896,83,0,-1,0,94
19893,88,0,-1,0,74
19892,89,0,-1,0,90
19911,90,0,-1,0,94
19924,101,0,-1,0,94
19935,83,0,-1,0,86
19936,96,2,-1,0,86
19938,102,0,-1,0,86
19938,102,0,-1,0,70
19941,82,0,-1,0,70
19942,31,0,-1,0,70
19945,96,2,-1,0,86
19973,96,6,-1,0,94
19980,101,0,-1,0,94
19948,31,0,-1,0,86
19951,102,0,-1,0,86
19954,88,0,-1,0,86
19954,88,0,-1,0,70
19998,90,0,-1,0,94
19997,34,6,-1,0,86
19964,101,0,-1,0,70
19972,83,0,-1,0,70
20027,102,1,-1,0,86
20038,101,0,-1,0,86
19982,101,0,-1,0,70
19990,82,0,-1,0,70
19995,34,0,-1,0,70
20002,82,0,-1,0,70
20004,31,1,-1,0,94
20002,83,0,-1,0,90
20026,83,1,-1,0,94
20024,35,2,-1,0,82
20002,14,0,-1,0,90
20002,31,0,-1,0,90
20056,31,1,-1,0,86
20005,34,0,-1,0,90
20066,34,1,-1,0,86
20005,102,0,-1,0,90
20026,83,1,-1,0,70
20009,14,0,-1,0,90
20008,83,0,-1,0,74
